"","time","S","E","I","H","C","R","D","inci","hosp","crits","lvl2","lvl3","lvl4","ID","POP"
"1",1,34860.07762,0,1,0,0,0,0,0,0,0,"Malawi","Neno","TA Dambe","130",34861.07762
"2",2,34859.3401770461,0.607717347490065,0.794511102533306,0.00894879426201037,0.000104671274644901,0.326159702668772,1.33570535093619e-06,0.73744295393415,0.00954258379863501,0.000106934979893512,"Malawi","Neno","TA Dambe","130",34861.07762
"3",3,34858.6754493225,0.965662702399335,0.799126565225161,0.0159839055080176,0.00037263595254082,0.621015164921415,9.70348356585533e-06,1.40217067749003,0.0181443984206391,0.000389081066474393,"Malawi","Neno","TA Dambe","130",34861.07762
"4",4,34857.960898512,1.25284693765855,0.901671606049175,0.0228089683211115,0.000773599344178784,0.938589931819657,3.04447784169694e-05,2.11672148797109,0.0273911245480308,0.000825196056467885,"Malawi","Neno","TA Dambe","130",34861.07762
"5",5,34857.1334951373,1.54331660973084,1.06247477438091,0.0302112760121432,0.00130455221075698,1.30674929583028,6.83544707702954e-05,2.9441248626357,0.0380984689514887,0.00142039690220801,"Malawi","Neno","TA Dambe","130",34861.07762
"6",6,34856.1498640575,1.87178989318973,1.27047063468992,0.0386496120968669,0.00197559195633026,1.74474182753415,0.000128382994922016,3.92775594246193,0.0508278711599687,0.00219317082522793,"Malawi","Neno","TA Dambe","130",34861.07762
"7",7,34854.9702926446,2.25912108803166,1.52645715449093,0.0484856289470609,0.00280489042251661,2.27024258329606,0.000216010165010844,5.10732735535324,0.066093457204614,0.00317097665848584,"Malawi","Neno","TA Dambe","130",34861.07762
"8",8,34853.551783946,2.72235591398564,1.83682824434378,0.0600791336251256,0.00381727995275314,2.902417971975,0.000337510101181305,6.52583605398349,0.0844519672788182,0.00438927989792635,"Malawi","Neno","TA Dambe","130",34861.07762
"9",9,34851.8444267354,3.2789125212809,2.21137079794549,0.0738322743727947,0.00504435005521454,3.66353312509394,0.000500195791375858,8.23319326453972,0.106549780475499,0.00589206383990261,"Malawi","Neno","TA Dambe","130",34861.07762
"10",10,34849.788854137,3.9485598735125,2.66266976155457,0.090215496902716,0.00652526460185044,4.58008278491515,0.000712681419295829,10.2887658629061,0.133155877518907,0.00773309136417953,"Malawi","Neno","TA Dambe","130",34861.07762
