"","time","S","E","I","H","C","R","D","hosp","crits","TA","ID","POP"
"1",0,40759,0,1,0,0,0,0,0,0,"Blantyre","169",40760
"2",1,40758.2625526481,0.607721130661921,0.794511622955573,0.00972639884411343,0.000116063640793659,0.325370654792812,0.00000148097748130985,0.0103717850471018,0.000118573722129005,"Blantyre","169",40760
"3",2,40757.5978180986,0.965671033760684,0.799128857073868,0.0173728373142088,0.000413193829854168,0.619585220565664,0.0000107588622997758,0.0197210659707302,0.000431428826529702,"Blantyre","169",40760
"4",3,40756.8832559918,1.25286213738102,0.901676911982022,0.0247910001241432,0.000857798895880295,0.936522403758164,0.0000337560633820324,0.029771325760588,0.000915011423227475,"Blantyre","169",40760
"5",4,40756.0558341053,1.54334256157534,1.06248493770823,0.032836606112682,0.00144654274113654,1.30397945757563,0.0000757890005173894,0.0414091696183087,0.00157499611603524,"Blantyre","169",40760
"6",5,40755.0721733024,1.87183259940228,1.27048848978449,0.0420083258967102,0.00219062278543687,1.74116431316595,0.000142346595987163,0.0552448505153653,0.00243188339759784,"Blantyre","169",40760
"7",6,40753.8925550488,2.25918959853666,1.52648703561017,0.052699270079711,0.0031101902417057,2.26571935201543,0.000239504775412931,0.0718372112658614,0.00351612245477253,"Blantyre","169",40760
"8",7,40752.4739736282,2.72246375649432,1.83687670490718,0.0653005604508078,0.00423278256317619,2.89677834716491,0.000374220232604153,0.0917914336822181,0.00486704151243297,"Blantyre","169",40760
"9",8,40750.766504843,3.27907980626885,2.21144766937021,0.0802493638695618,0.00559343103810554,3.65657028487448,0.000554601627673541,0.115810159915163,0.00653341507685315,"Blantyre","169",40760
"10",9,40748.7107626724,3.94881637870784,2.66278970206026,0.0980571155916297,0.00723556753015125,4.57154836320865,0.000790200502022093,0.144729334803069,0.00857486374250989,"Blantyre","169",40760
"11",10,40746.2355345582,4.75501914023278,3.20636547220015,0.11933215830557,0.00921242761302382,5.67344389757395,0.00109234587349831,0.179551568715752,0.011063824425881,"Blantyre","169",40760
"12",11,40743.2552133931,5.72560263575898,3.8609045013143,0.144802499878639,0.0115888659850546,7.0004135662599,0.001474537752229,0.22148240665853,0.014088032742715,"Blantyre","169",40760
"13",12,40739.6668093799,6.89408427172462,4.64899191017077,0.175341523716724,0.0144436000852118,8.59837639845872,0.00195291593255081,0.271972575081466,0.0177535611708187,"Blantyre","169",40760
"14",13,40735.3464128688,8.30075300013308,5.59781874008383,0.211998102383627,0.0178719296027324,10.5225985405949,0.00254681839639149,0.332768048868114,0.0221884849872505,"Blantyre","169",40760
"15",14,40730.1449386499,9.99405337186795,6.74010413449878,0.256032716258149,0.0219890424382531,12.839602631061,0.00327945397695444,0.405970369426756,0.027547328314686,"Blantyre","169",40760
"16",15,40723.8830653618,12.0322003289642,8.1152069629198,0.30896058940863,0.0269339942399953,15.6294540554806,0.00417870722515122,0.494108865790222,0.0340164078108288,"Blantyre","169",40760
"17",16,40717.9048847276,13.1788298252775,9.54680820026921,0.371710779067292,0.0328692600066564,18.9596191479482,0.00527805991538829,0.599305804477593,0.0418149461144132,"Blantyre","169",40760
"18",17,40710.9739183532,14.750097170324,10.9640513574008,0.442865061843872,0.0399386438003476,22.8225125955289,0.0066168179283501,0.721288275040042,0.0511533660975732,"Blantyre","169",40760
"19",18,40703.0552533729,16.6415070130935,12.4862086740229,0.522035308618087,0.0482534779100165,27.2385032507401,0.00823890271197541,0.860679299349635,0.0622174416988315,"Blantyre","169",40760
"20",19,40694.0552870344,18.8296654136687,14.1766790586845,0.60984582570109,0.057922543385391,32.2604079011976,0.0101922230499855,1.01913723206949,0.0751971536791444,"Blantyre","169",40760
"21",20,40683.8460235599,21.3268307423944,16.0779303086714,0.707417321815937,0.0690680804754308,37.9602010713033,0.012528915443142,1.19892908856249,0.0903031074780998,"Blantyre","169",40760
