time,S_e,E_e,I_e,H_e,C_e,R_e,D_e,S_a,E_a,I_a,H_a,C_a,R_a,D_a,S_p,E_p,I_p,H_p,C_p,R_p,D_p,Elderly_Population,Adults_Population,Pediatrics_Population,new_E_e,new_I_e,new_H_e,new_C_e,new_D_e,new_E_a,new_I_a,new_H_a,new_C_a,new_D_a,new_E_p,new_I_p,new_H_p,new_C_p,new_D_p,S_all,E_all,I_all,H_all,C_all,R_all,D_all,new_E_all,new_I_all,new_H_all,new_C_all,new_D_all,UID,Lvl1,Lvl2,Lvl3,Lvl4,TA_Code,TA_Code2,Adults_Crit_of_Hosp,Adults_Critical_Care,Adults_FR_of_Crit,Adults_FR_of_Hosp,Adults_Hospitalization,Adults_IFR,Elderly_Crit_of_Hosp,Elderly_Critical_Care,Elderly_FR_of_Crit,Elderly_FR_of_Hosp,Elderly_Hospitalization,Elderly_IFR,Pediatrics_Crit_of_Hosp,Pediatrics_Critical_Care,Pediatrics_FR_of_Crit,Pediatrics_FR_of_Hosp,Pediatrics_Hospitalization,Pediatrics_IFR,start_day,start_date
29,1943.594,0,0,0,0,0,0,7603.004,1,0,0,0,0,0,11659.82,0,0,0,0,0,0,1943.594,7603.004,11659.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21206.417999999998,1,0,0,0,0,0,0,0,0,0,0, 19,Sub-Saharan Africa,Malawi,Kasungu,Kasungu Boma,20120,MW20120,0.1444474,0.003523492,0.2036621,0.02941846,0.01219645,0.000717602,0.2724899,0.02950391,0.5954748,0.1622608,0.05413762,0.01756883,0.05,8.80e-06,0.1,0.2259028,8.80061e-05,3.98e-05,29,2020-04-01
30,1943.5850402679728,0.007796866688441527,0.0010575107594320778,5.3554331075663274e-6,9.249259375587497e-8,9.990522908521793e-5,1.4243452849517505e-9,7602.96861092801,0.7822881704436387,0.2188707576668541,3.833462926686069e-4,4.77519635068073e-6,0.033841990573179694,3.1818137245697525e-8,11659.798568883003,0.018668775974598865,0.0025129972174043913,2.0607104169187304e-8,6.515134132491925e-11,2.493231350625189e-4,1.6822530165194627e-13,1943.594,7603.004,11659.82,0.008959732027278733,0.0011628653388372056,5.703646185094636e-6,9.488454667438096e-8,1.4243452849517505e-9,0.03538907198981178,0.25310090154617304,4.174862383169195e-4,4.931426385040065e-6,3.1818137245697525e-8,0.02143111699660949,0.002762341022010624,2.194377580255658e-8,6.683358166846375e-11,1.6822530165194627e-13,21206.352220078985,0.8087538131066792,0.22244126564369057,3.887223328803424e-4,4.86775409577793e-6,0.03419121893732743,3.324265075595093e-8,0.0657799210137,0.25702610790702085,4.2321182827781667e-4,5.026377765296115e-6,3.324265075595093e-8, 19,Sub-Saharan Africa,Malawi,Kasungu,Kasungu Boma,20120,MW20120,0.1444474,0.003523492,0.2036621,0.02941846,0.01219645,0.000717602,0.2724899,0.02950391,0.5954748,0.1622608,0.05413762,0.01756883,0.05,8.80e-06,0.1,0.2259028,8.80061e-05,3.98e-05,29,2020-04-01
31,1943.5761330747687,0.013601858757734422,0.003527299872144976,3.517243501200005e-5,1.233719447059243e-6,7.01321355735091e-4,3.909095772495595e-8,7602.93277426219,0.6190365953823637,0.33668745579153475,0.001183080442794911,3.0500288636462075e-5,0.11428767996833897,4.259375170698779e-7,11659.776354801976,0.03335770834837861,0.008520700991581904,1.3700946119670586e-7,8.774055802628438e-10,0.0017666507968746787,4.65304593876289e-12,1943.594,7603.004,11659.82,0.008907193204095165,0.0031022011348022707,3.4237281735306055e-5,1.204481609086419e-6,3.76666124400042e-8,0.03583666582017031,0.1990882408814454,9.912243076557433e-4,2.7660255380717925e-5,3.941193798241804e-7,0.022214081027414068,0.007525148653634323,1.335444058059639e-7,8.57102438922267e-10,4.484820637110944e-12,21206.285262138936,0.6659961624884767,0.3487354566552616,0.0012183898872681078,3.173488548910158e-5,0.11675565212094874,4.650331278407726e-7,0.06695794005167954,0.209715590669882,0.0010255951337968553,2.8865594092243267e-5,4.317904770848217e-7, 19,Sub-Saharan Africa,Malawi,Kasungu,Kasungu Boma,20120,MW20120,0.1444474,0.003523492,0.2036621,0.02941846,0.01219645,0.000717602,0.2724899,0.02950391,0.5954748,0.1622608,0.05413762,0.01756883,0.05,8.80e-06,0.1,0.2259028,8.80061e-05,3.98e-05,29,2020-04-01
32,1943.5673715081844,0.017832617728331873,0.006616654286085084,9.732250040947957e-5,5.199622725664874e-6,0.0020764423799998553,2.5529825300839423e-7,7602.896886687994,0.49638102709999177,0.39019480840602777,0.0020582618800949947,8.233931468208921e-5,0.2183950665795803,1.8087257985899592e-6,11659.753610928348,0.044843658136449215,0.016263351674935075,3.8402741714884463e-7,3.734983202340044e-9,0.0052816740544490625,3.063290980034376e-11,1943.594,7603.004,11659.82,0.00876156658432592,0.004530807613728469,7.803684557792633e-5,4.3289871426919324e-6,2.1620729528343828e-7,0.03588757419583999,0.15854314247821188,0.001281063759283354,5.8628646116446216e-5,1.3827882815200813e-6,0.022743873627405264,0.01125792383933466,3.093654808926226e-7,3.1173762470241903e-9,2.597986386158087e-11,21206.217869124528,0.5590573029647729,0.4130748143670479,0.002155968407921623,8.754267239095643e-5,0.22575318301402922,2.064054684508154e-6,0.06739301440757117,0.17433187393127503,0.001359409970342173,6.296075063538517e-5,1.5990215566673812e-6, 19,Sub-Saharan Africa,Malawi,Kasungu,Kasungu Boma,20120,MW20120,0.1444474,0.003523492,0.2036621,0.02941846,0.01219645,0.000717602,0.2724899,0.02950391,0.5954748,0.1622608,0.05413762,0.01756883,0.05,8.80e-06,0.1,0.2259028,8.80061e-05,3.98e-05,29,2020-04-01
33,1943.5591567524734,0.020533801158262123,0.009784008562903597,1.890842352816114e-4,1.368097432276622e-5,0.004321746909672395,9.256862020706324e-7,7602.862649349028,0.40275958388982597,0.4038867040437047,0.002835843469274819,1.5642609589332644e-4,0.3317072855029843,4.807971520397161e-6,11659.731450212144,0.05295859830552771,0.024486743842685798,7.562699726655949e-7,9.929596161400352e-9,0.011103679400572584,1.1198531946197139e-10,1943.594,7603.004,11659.82,0.008214755710923782,0.005513572280993532,1.2701865874718555e-4,9.607155661021004e-6,6.703879490622382e-7,0.03423733896579506,0.12785878217596086,0.001392430723319853,8.881335881877842e-5,2.9992457218072014e-6,0.022160716203870834,0.014045776034792339,5.124052968412512e-7,7.008137066225049e-9,8.135240966162762e-11,21206.153256313646,0.4762519833536158,0.4381574564492941,0.003025683974529096,1.7011699981225406e-4,0.34713271181322924,5.733769707787255e-6,0.06461281088058968,0.14741813049174674,0.0015199617873638798,9.842752261686565e-5,3.6697150232791013e-6, 19,Sub-Saharan Africa,Malawi,Kasungu,Kasungu Boma,20120,MW20120,0.1444474,0.003523492,0.2036621,0.02941846,0.01219645,0.000717602,0.2724899,0.02950391,0.5954748,0.1622608,0.05413762,0.01756883,0.05,8.80e-06,0.1,0.2259028,8.80061e-05,3.98e-05,29,2020-04-01
34,1943.551570992217,0.022015602551490418,0.012670515564610123,3.0219977165583294e-4,2.7791969155698794e-5,0.007410465767388848,2.4321588161650663e-6,7602.830507184971,0.33057613079070214,0.39383304441422373,0.003442198223153628,2.4534794657718207e-4,0.44538619434472826,9.89931157362121e-6,11659.710230300785,0.05823277378581285,0.03230224188017971,1.2256863450092323e-6,2.0387216899257033e-8,0.019233437183343798,2.9669400646039357e-10,1943.594,7603.004,11659.82,0.0075857602564610715,0.0061039588632327765,1.741851862476008e-4,1.6640862787032126e-5,1.5064726140944339e-6,0.03214216405740444,0.10432561715652827,0.0013950211303567221,1.1392080754965569e-4,5.09134005322405e-6,0.02121991135936696,0.015945735879081824,7.1551052451057e-7,1.2304707608346627e-8,1.8470868699842218e-10,21206.09230847797,0.4108245071280054,0.4388058018590136,0.00374562368115447,2.731603029497801e-4,0.4720300972954609,1.2331767083792737e-5,0.060947835673232476,0.12637531189884288,0.0015699218271288335,1.3057397504429616e-4,6.597997376005482e-6, 19,Sub-Saharan Africa,Malawi,Kasungu,Kasungu Boma,20120,MW20120,0.1444474,0.003523492,0.2036621,0.02941846,0.01219645,0.000717602,0.2724899,0.02950391,0.5954748,0.1622608,0.05413762,0.01756883,0.05,8.80e-06,0.1,0.2259028,8.80061e-05,3.98e-05,29,2020-04-01
35,1943.5446370908992,0.02256208071058817,0.015080820844139057,4.265454685277535e-4,4.7909945542826204e-5,0.011240339498954675,5.212632960996364e-6,7602.8006676388895,0.2743278497996604,0.3705046324095956,0.003860053535711368,3.411304357046327e-4,0.5542813369108516,1.7358021190394243e-5,11659.690165079444,0.0611885413083744,0.03917420211099959,1.7549099150123637e-6,3.5528596310899576e-8,0.02947038606135243,6.412476373400368e-10,1943.594,7603.004,11659.82,0.0069339013177796005,0.006387423158681849,2.1531169643678637e-4,2.4787316124830328e-5,2.7804741448312977e-6,0.02983954608134809,0.08608782707238982,0.0013344896890908958,1.3240545244083536e-4,7.458709616773032e-6,0.0200652213407011,0.017109453818139546,9.009618843950132e-7,1.8586915719594093e-8,3.4455363087964325e-10,21206.035469809234,0.35807847181862296,0.4247596553647342,0.004288353914154134,3.890759098437698e-4,0.5949920624711587,2.2571295399027946e-5,0.05683866873982879,0.10958470404921122,0.0015507023474120771,1.5721135548138528e-4,1.023952831523521e-5, 19,Sub-Saharan Africa,Malawi,Kasungu,Kasungu Boma,20120,MW20120,0.1444474,0.003523492,0.2036621,0.02941846,0.01219645,0.000717602,0.2724899,0.02950391,0.5954748,0.1622608,0.05413762,0.01756883,0.05,8.80e-06,0.1,0.2259028,8.80061e-05,3.98e-05,29,2020-04-01
36,1943.53834271908,0.022416983055940323,0.016933248430071803,5.524436214055939e-4,7.372539251699854e-5,0.015671174089122934,9.706331075135704e-6,7602.773187269051,0.23000583586832568,0.3406199852728109,0.004101637201874077,4.3673063227019765e-4,0.6556212757244537,2.7266251446102034e-5,11659.671370098851,0.06230325829039341,0.044823852871295075,2.3061323222484496e-6,5.527663433519209e-8,0.041500427379191525,1.2041683869525672e-9,1943.594,7603.004,11659.82,0.006294371819194566,0.006439469473842413,2.4833153065173617e-4,3.3361858866271086e-5,4.49369811413934e-6,0.027480369838485785,0.07180238376982051,0.0012402207881008647,1.4425053580744953e-4,9.908230255707791e-6,0.01879498059315665,0.017680263611137642,1.0587673176125e-6,2.5377245518820708e-8,5.629207496125304e-10,21205.982900086983,0.3147260772146594,0.40237708657417776,0.00465638695560192,5.105113014215313e-4,0.7127928771927682,3.697378668962469e-5,0.052569722250837,0.09592211685480057,0.0014896110860702133,1.7763777191923943e-4,1.4402491290596743e-5, 19,Sub-Saharan Africa,Malawi,Kasungu,Kasungu Boma,20120,MW20120,0.1444474,0.003523492,0.2036621,0.02941846,0.01219645,0.000717602,0.2724899,0.02950391,0.5954748,0.1622608,0.05413762,0.01756883,0.05,8.80e-06,0.1,0.2259028,8.80061e-05,3.98e-05,29,2020-04-01
37,1943.5326553628338,0.021780748195545277,0.018221613599148652,6.718010777872485e-4,1.0439347285834562e-4,0.02054977207813659,1.630874309794466e-5,7602.748027157306,0.19468203128076975,0.30837056768735394,0.004193006045314809,5.26613316493569e-4,0.7481610789489691,3.9545417627999865e-5,11659.65389269513,0.061994438190652694,0.049153200749732985,2.845873317489741e-6,7.914200716977046e-8,0.054956738878083986,2.040361976244299e-9,1943.594,7603.004,11659.82,0.00568735624619876,0.006323591106593807,2.725951484194368e-4,4.175572337960605e-5,6.602412022808955e-6,0.02516011174520827,0.060483916332764204,0.0011310174704668885,1.5017454108749807e-4,1.2279166181897831e-5,0.017477403720477014,0.01778622382021773,1.1842871698198692e-6,3.222730872892888e-8,8.361935892917316e-10,21205.93457521527,0.27845721766696774,0.3757453820362356,0.004867652996419548,6.310859313590843e-4,0.8236675899051897,5.585620108792077e-5,0.04832487171188404,0.08459373125957574,0.001404796906056145,1.9196249177583303e-4,1.8882414398296077e-5, 19,Sub-Saharan Africa,Malawi,Kasungu,Kasungu Boma,20120,MW20120,0.1444474,0.003523492,0.2036621,0.02941846,0.01219645,0.000717602,0.2724899,0.02950391,0.5954748,0.1622608,0.05413762,0.01756883,0.05,8.80e-06,0.1,0.2259028,8.80061e-05,3.98e-05,29,2020-04-01
38,1943.5275321660017,0.020812872567918358,0.01898558530938528,7.785882776773186e-4,1.3871687650464877e-4,0.025726732853900085,2.5338113074323248e-5,7602.725090538522,0.16620539742396104,0.2762862986667867,0.004164509790883189,6.068726010157565e-4,0.83159238606186,5.399693558601431e-5,11659.63773332756,0.060616313524684586,0.052183944632153666,3.3473729088143776e-6,1.0633851073242513e-7,0.06946295737787311,3.1966253941252563e-9,1943.594,7603.004,11659.82,0.005123196832073518,0.006091072459700437,2.8839655607618684e-4,4.9486715306219334e-5,9.029369976378589e-6,0.022936618784115126,0.051413252640923834,0.0010183733480682924,1.5121759222014587e-4,1.4451517958014445e-5,0.016159367571162875,0.017537492237130983,1.2766823463794705e-6,3.87591377527417e-8,1.1562634178809575e-9,21205.890356032083,0.24763458351656398,0.3474558286083257,0.004946445441469322,7.456958160311377e-4,0.9267820762936332,7.933824528573169e-5,0.04421918318735152,0.07504181733775525,0.0013080465864908587,2.0074306666411794e-4,2.3482044197810915e-5, 19,Sub-Saharan Africa,Malawi,Kasungu,Kasungu Boma,20120,MW20120,0.1444474,0.003523492,0.2036621,0.02941846,0.01219645,0.000717602,0.2724899,0.02950391,0.5954748,0.1622608,0.05413762,0.01756883,0.05,8.80e-06,0.1,0.2259028,8.80061e-05,3.98e-05,29,2020-04-01
