time,S_e,E_e,I_e,H_e,C_e,R_e,D_e,S_a,E_a,I_a,H_a,C_a,R_a,D_a,S_p,E_p,I_p,H_p,C_p,R_p,D_p,Elderly_Population,Adults_Population,Pediatrics_Population,new_E_e,new_I_e,new_H_e,new_C_e,new_D_e,new_E_a,new_I_a,new_H_a,new_C_a,new_D_a,new_E_p,new_I_p,new_H_p,new_C_p,new_D_p,S_all,E_all,I_all,H_all,C_all,R_all,D_all,new_E_all,new_I_all,new_H_all,new_C_all,new_D_all,UID,Lvl1,Lvl2,Lvl3,Lvl4,TA_Code,TA_Code2,Adults_Crit_of_Hosp,Adults_Critical_Care,Adults_FR_of_Crit,Adults_FR_of_Hosp,Adults_Hospitalization,Adults_IFR,Elderly_Crit_of_Hosp,Elderly_Critical_Care,Elderly_FR_of_Crit,Elderly_FR_of_Hosp,Elderly_Hospitalization,Elderly_IFR,Pediatrics_Crit_of_Hosp,Pediatrics_Critical_Care,Pediatrics_FR_of_Crit,Pediatrics_FR_of_Hosp,Pediatrics_Hospitalization,Pediatrics_IFR,start_day,start_date
48,1943.594,0,0,0,0,0,0,7603.004,1,0,0,0,0,0,11659.82,0,0,0,0,0,0,1943.594,7603.004,11659.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21206.417999999998,1,0,0,0,0,0,0,0,0,0,0,191,Sub-Saharan Africa,Malawi,Karonga,Nyika National Park-Karonga,10206,MW10206,0.1449052,0.003517063,0.2032136,0.02944672,0.01213573,0.000714715,0.2875056,0.03223132,0.5955244,0.1712166,0.05605337,0.01919454,0.05,8.75e-06,0.1,0.2264198,8.75084e-05,3.96e-05,48,2020-04-20
49,6.861194519434068e-4,1641.4509913897368,276.950840654958,1.3409398589354051,0.020049742905789376,23.83025412044581,2.3811356516871882e-4,8.16584708005092e-4,6402.5762177688875,1099.6831895914436,1.171626885411067,0.008963420763245472,100.56314891174728,3.683704420229954e-5,3.4897736769572374,9966.654635073386,1556.8346922413216,0.011067629012964653,2.7331785683105625e-5,132.82980399539386,5.2149000773965264e-8,1943.594,7603.004,11659.82,1943.593313880548,302.14232249081124,1.4120674521933625,0.020449581376184984,2.3811356516871882e-4,7603.0031834152915,1201.426965646404,1.2347349953834639,0.00914469329717217,3.683704420229954e-5,11656.330226323042,1689.6755912496556,0.011624694526780893,2.7853275690812013e-5,5.2149000773965264e-8,3.491276381117186,18010.68184423201,2933.468722487723,2.5236343733594366,0.029040495454717954,257.22320702758697,2.7500275837179233e-4,21202.926723618883,3193.2448793868707,2.658427142103607,0.029622127949047967,2.7500275837179233e-4,191,Sub-Saharan Africa,Malawi,Karonga,Nyika National Park-Karonga,10206,MW10206,0.1449052,0.003517063,0.2032136,0.02944672,0.01213573,0.000714715,0.2875056,0.03223132,0.5955244,0.1712166,0.05605337,0.01919454,0.05,8.75e-06,0.1,0.2264198,8.75084e-05,3.96e-05,48,2020-04-20
50,4.999047518834318e-11,1233.5136697835583,560.5547359078922,7.293736092227821,0.29666766514359233,141.92563496328896,0.009555587838185848,1.1573344775583641e-9,4811.391267381245,2201.0701463048576,6.241502198621754,0.12880682429893883,585.170852221524,0.0014250683023951682,6.58479887696484e-6,7492.393683832831,3310.5520324929826,0.06548025859300795,4.5135322675069026e-4,856.808343095704,2.381869306138446e-6,1943.594,7603.004,11659.82,6.861194019529316e-4,407.9380077255805,6.969346010050856,0.2922637534968014,0.009317474273017129,8.165835506706144e-4,1591.1857669711935,5.944066115609642,0.12667479305978105,0.0013882312581928687,3.4897670921583606,2477.7507183327134,0.06335900246246798,4.4731864412123415e-4,2.329720305364481e-6,6.586006201917587e-6,13537.298620997633,6072.176914705732,13.600718549442583,0.42592584266928185,1583.904830280517,0.010983038009887154,3.491269795110984,4476.874493029487,12.976771128122966,0.4193858652007037,0.010708035251515362,191,Sub-Saharan Africa,Malawi,Karonga,Nyika National Park-Karonga,10206,MW10206,0.1449052,0.003517063,0.2032136,0.02944672,0.01213573,0.000714715,0.2875056,0.03223132,0.5955244,0.1712166,0.05605337,0.01919454,0.05,8.75e-06,0.1,0.2264198,8.75084e-05,3.96e-05,48,2020-04-20
51,-2.830708190539453e-9,926.9576563469643,686.0888031247243,14.694880937694684,1.0091115546696985,314.7881529989169,0.05539503985942984,-1.9639824244145285e-8,3615.6518425727477,2687.096071756617,12.512203737758174,0.43494572599434417,1288.3007529669765,0.008183259552317279,3.0628339671497457e-10,5630.364596637479,4096.477855941352,0.13467329762730487,0.0015806828967032337,1932.8412791162643,1.432408424677597e-5,1943.594,7603.004,11659.82,2.880698665727796e-9,306.55601343947467,10.146890129737885,0.7894171454015108,0.045839452021243995,2.079715872170365e-8,1195.7394248292942,8.612891405800928,0.33939549106699396,0.006758191249922111,6.584492593568124e-6,1862.0290937798447,0.0941680754214749,0.0012487518193588989,1.1942214940637524e-5,-2.2164249037969763e-8,10172.97409555719,7469.662730822693,27.341757973080163,1.445637963560746,3535.9301850821575,0.0635926234959939,6.6081704509555555e-6,3364.3245320486135,18.85394961096029,1.1300613882878636,0.052609585486106746,191,Sub-Saharan Africa,Malawi,Karonga,Nyika National Park-Karonga,10206,MW10206,0.1449052,0.003517063,0.2032136,0.02944672,0.01213573,0.000714715,0.2875056,0.03223132,0.5955244,0.1712166,0.05605337,0.01919454,0.05,8.75e-06,0.1,0.2264198,8.75084e-05,3.96e-05,48,2020-04-20
52,8.533310824946299e-9,696.5878621296705,714.6046551066761,21.46362581781319,2.123881446588696,508.64412834149863,0.16984714921855976,-3.197329854316634e-8,2717.0811633444514,2795.5982291668893,18.23468491219596,0.9124189968719932,2072.1525208970447,0.024982714525318583,-8.209548354215822e-13,4231.09255378473,4287.289984970097,0.19853640959112162,0.0033715321339213506,3141.23550862789,4.467556832039643e-5,1943.594,7603.004,11659.82,-1.1364019015485752e-8,230.3697942059298,11.314593709439263,1.3069569951831623,0.11445210935912992,1.2333474299021058e-8,898.5706792406297,9.588058262432327,0.5601422210512667,0.016799454973001303,3.0710435155039615e-10,1399.2720428530563,0.10575039352290333,0.0020943640779543292,3.0351484073620457e-5,-2.3440808673055467e-8,7644.761579258851,7797.492869243662,39.89684713960027,3.0396719755946107,5722.032157866433,0.19487453931219872,1.2765596350857018e-9,2528.212516299616,21.008402365394492,1.8691935803123834,0.13128191581620485,191,Sub-Saharan Africa,Malawi,Karonga,Nyika National Park-Karonga,10206,MW10206,0.1449052,0.003517063,0.2032136,0.02944672,0.01213573,0.000714715,0.2875056,0.03223132,0.5955244,0.1712166,0.05605337,0.01919454,0.05,8.75e-06,0.1,0.2264198,8.75084e-05,3.96e-05,48,2020-04-20
53,1.8355336845418035e-10,523.4699793677258,686.5719719657327,26.683676071631766,3.5144622267998407,702.9754514854304,0.3784588824945031,-1.1848858050423924e-9,2041.824869206184,2684.2069246561464,22.640675961933738,1.5069870626192978,2853.7690123920306,0.05553072227605612,-1.0073094350674332e-13,3179.5700904616206,4130.249357898372,0.24812191234098963,0.005621678766166824,4349.746707518406,1.0053050304404499e-4,1943.594,7603.004,11659.82,8.349757456492119e-9,173.11788277029441,11.275167096732,1.7408800009919292,0.20861173327594335,-3.078841273812395e-8,675.2562941074789,9.546542861979113,0.744892688463193,0.030548007750737537,-7.202238919148389e-13,1051.5224633231085,0.10575942233950723,0.0028086959794819616,5.5854934723648564e-5,-1.0014331675317189e-9,5744.86493903553,7501.028254520252,49.572473945906495,5.027070968185305,7906.491171395867,0.43409013527360324,-2.2439375505523746e-8,1899.8966402008818,20.92746938105062,2.488581385434604,0.23921559596140454,191,Sub-Saharan Africa,Malawi,Karonga,Nyika National Park-Karonga,10206,MW10206,0.1449052,0.003517063,0.2032136,0.02944672,0.01213573,0.000714715,0.2875056,0.03223132,0.5955244,0.1712166,0.05605337,0.01919454,0.05,8.75e-06,0.1,0.2264198,8.75084e-05,3.96e-05,48,2020-04-20
54,8.770914462841734e-8,393.37630423135784,628.3354156742986,30.104370159906743,5.032458242038805,886.0492204049417,0.6962311997457387,-5.374262249369291e-7,1534.38698122773,2455.5127009171233,25.522206185518908,2.1552981806639333,3586.324818340986,0.10199568540980347,-1.2441858068334334e-15,2389.377769142854,3786.4614861881096,0.2808789733634712,0.008089560309484578,5483.691590014366,1.8612100521816894e-4,1943.594,7603.004,11659.82,-8.752559125996316e-8,130.0936750488424,10.556544139502115,2.051596850488089,0.31777231725123556,5.362413391318867e-7,507.4378885146953,8.933500558640818,0.8769619717953058,0.04646496313374735,-9.94867576999099e-14,790.1923213187664,0.0992327923236615,0.003323786565058998,8.559050217412395e-5,-4.497170815526975e-7,4317.1410546019415,6870.309602779532,55.907455318789125,7.195845983012223,9956.065628760294,0.7984130061607603,4.4871564838516584e-7,1427.7238848823042,19.589277490466593,2.9318826088484538,0.36432287088715704,191,Sub-Saharan Africa,Malawi,Karonga,Nyika National Park-Karonga,10206,MW10206,0.1449052,0.003517063,0.2032136,0.02944672,0.01213573,0.000714715,0.2875056,0.03223132,0.5955244,0.1712166,0.05605337,0.01919454,0.05,8.75e-06,0.1,0.2264198,8.75084e-05,3.96e-05,48,2020-04-20
55,-2.8978205156251138e-9,295.6133012357813,556.6407088565963,31.828509147487143,6.543502160387308,1051.8404811816067,1.1274974210371684,4.444266822713846e-8,1153.0567442090855,2174.7066974670793,26.968531566980552,2.800096779384808,4246.306936400223,0.16499353280952345,-3.2030274147277246e-19,1795.5627791254383,3358.4575770468123,0.2976677336958825,0.010554710652212213,6505.4911186325535,3.0275085405904924e-4,1943.594,7603.004,11659.82,9.060696514404246e-8,97.76300308618349,9.49867571259517,2.2352228458474066,0.4312662212914298,-5.818688931640675e-7,381.33023643677564,8.035506630481676,0.9548066267254975,0.06299784739971998,-1.2438655040919606e-15,593.8149900174158,0.08941773695514033,0.00363144883113645,1.166298488408803e-4,4.154484771119304e-8,3244.232824570305,6089.804983370488,59.09470844816358,9.354153650424328,11803.638536214383,1.292793704700751,-4.912619292638906e-7,1072.9082295403748,17.623600080031988,3.1936609214040406,0.4943806985399906,191,Sub-Saharan Africa,Malawi,Karonga,Nyika National Park-Karonga,10206,MW10206,0.1449052,0.003517063,0.2032136,0.02944672,0.01213573,0.000714715,0.2875056,0.03223132,0.5955244,0.1712166,0.05605337,0.01919454,0.05,8.75e-06,0.1,0.2264198,8.75084e-05,3.96e-05,48,2020-04-20
56,-1.8294190905003415e-8,222.14686923309995,481.773064300118,32.122705310035165,7.94244233315757,1197.941293893202,1.6676249486790768,-8.226533185689547e-8,866.4966857689839,1881.8119267009615,27.20636761193913,3.3966369499560694,4824.84854567427,0.24383737616017845,-3.53850175271675e-22,1349.3257853987186,2909.3242865719717,0.3009426985890597,0.012843625073442022,7400.855692458962,4.4924669236030086e-4,1943.594,7603.004,11659.82,1.53963703893783e-8,73.46643201807773,8.314624877841926,2.3059181700478026,0.5401275276419084,1.2670800008403393e-7,286.5600585668097,7.032107355980488,0.9845252431778923,0.078843843350655,-3.199488912975008e-19,446.2369937267197,0.07835242097802382,0.0037538728042423317,1.4649583830125162e-4,-1.0055952276189924e-7,2437.9693404008026,5272.909277573051,59.630015620563356,11.351922908187081,13423.645532026434,1.9119115715316155,1.4210437047309228e-7,806.263484311607,15.425084654800438,3.294197286029937,0.6191178668308647,191,Sub-Saharan Africa,Malawi,Karonga,Nyika National Park-Karonga,10206,MW10206,0.1449052,0.003517063,0.2032136,0.02944672,0.01213573,0.000714715,0.2875056,0.03223132,0.5955244,0.1712166,0.05605337,0.01919454,0.05,8.75e-06,0.1,0.2264198,8.75084e-05,3.96e-05,48,2020-04-20
57,-4.3800994397435444e-10,166.93848761591317,409.73799534045344,31.30667230749267,9.15677057939411,1324.1487034893435,2.305370667838795,-5.321015126175576e-9,651.1532066368511,1600.1817966257533,26.506674705648006,3.914107869013569,5321.9113331259505,0.3368810421097724,-2.38123917441423e-24,1013.9886585471551,2476.0007534872802,0.29368993690080997,0.014835956183451947,8169.521439473774,6.225987122703863e-4,1943.594,7603.004,11659.82,-1.785618096102906e-8,55.20838159933059,7.132424214260062,2.2852259611911494,0.637745719159718,-7.694431673071989e-8,215.34347905518845,6.031137537532029,0.9753323316282826,0.09304366594959393,-3.514689360972608e-22,335.33712685156354,0.06726426449396578,0.0037258513091107757,1.733520199100854e-4,-5.759025070149933e-9,1832.0803527999194,4485.920545453487,58.10703695004148,13.08571440459113,14815.581476089068,2.6428743086608377,-9.48004976917493e-8,605.8889875060826,13.230826016286056,3.264284144128543,0.730962737129222,191,Sub-Saharan Africa,Malawi,Karonga,Nyika National Park-Karonga,10206,MW10206,0.1449052,0.003517063,0.2032136,0.02944672,0.01213573,0.000714715,0.2875056,0.03223132,0.5955244,0.1712166,0.05605337,0.01919454,0.05,8.75e-06,0.1,0.2264198,8.75084e-05,3.96e-05,48,2020-04-20
58,-1.3864681943185353e-8,125.45044200110635,343.75188131248535,29.692476852367918,10.144076325571067,1431.5298822074947,3.025241314836996,-2.185614184391304e-7,489.3266901945735,1342.3082935152552,25.13355193673738,4.334528584314805,5742.459073346722,0.44186264096303374,-3.755512135617994e-25,761.989204533654,2078.3701452505284,0.2788419264025545,0.01646066638374655,8819.164529014859,8.186081814293036e-4,1943.594,7603.004,11659.82,1.3426671999210998e-8,41.48804562823349,6.0242888366481395,2.19610700939674,0.719870646998201,2.132404033129548e-7,161.82651665551805,5.093366120875037,0.9370278658721696,0.10498159885326136,-2.005687960852431e-24,251.99945401350112,0.05684808733942004,0.003584804891883775,1.9600946915891736e-4,-2.3242610038231574e-7,1376.7663367293337,3764.430320078269,55.10487071550785,14.495065576269619,15993.153484569077,3.467922563981459,2.266670753121658e-7,455.3140162972527,11.174503044862597,3.1367196801607933,0.8250482553206213,191,Sub-Saharan Africa,Malawi,Karonga,Nyika National Park-Karonga,10206,MW10206,0.1449052,0.003517063,0.2032136,0.02944672,0.01213573,0.000714715,0.2875056,0.03223132,0.5955244,0.1712166,0.05605337,0.01919454,0.05,8.75e-06,0.1,0.2264198,8.75084e-05,3.96e-05,48,2020-04-20
59,-1.803273045078269e-8,94.27313156786322,285.2569730172414,27.554653291227236,10.88683647481399,1521.8128569989713,3.809548667913213,-1.6631212324838737e-7,367.7177912261638,1113.7766599446136,23.3191356842882,4.650516916888167,6093.983693023884,0.5562033704787503,-1.3574304072468372e-25,572.6174207132856,1725.4533104663496,0.25898778759403523,0.01768765574062942,9361.471560923053,0.001032453986545084,1943.594,7603.004,11659.82,4.1680485075973365e-9,31.177310437411183,5.0264300553424475,2.0597630345591518,0.7843073530762172,-5.2249295190743023e-8,121.60889891616038,4.249210964316058,0.8786511145708104,0.11434072951571661,-2.3980817283711566e-25,189.37178382036836,0.04745480935229415,0.0033654474080406713,2.138458051157803e-4,-1.8434485369917006e-7,1034.6083435073126,3124.4869434282045,51.13277676310947,15.555041047442787,16977.268110945908,4.366784492378509,-4.808124668314569e-8,342.15799317393993,9.3230958290108,2.941779596538003,0.8988619283970496,191,Sub-Saharan Africa,Malawi,Karonga,Nyika National Park-Karonga,10206,MW10206,0.1449052,0.003517063,0.2032136,0.02944672,0.01213573,0.000714715,0.2875056,0.03223132,0.5955244,0.1712166,0.05605337,0.01919454,0.05,8.75e-06,0.1,0.2264198,8.75084e-05,3.96e-05,48,2020-04-20
