"","time","S","E","I","H","C","R","D","hosp","crits","TA","ID","POP"
"1",1,49600,0,1,0,0,0,0,0,0,"Mzimba","208",49601
"2",2,49599.2625480786,0.607724891478325,0.794512360977222,0.0100248335867318,0.000123205360648821,0.32506505577616,1.57422716703307e-06,0.0106900226100116,0.000125869898694664,"Mzimba","208",49601
"3",3,49598.5978062267,0.96567974882548,0.79913135888621,0.0179059036583847,0.000438618738365024,0.619026706905533,1.14362754178482e-05,0.0203261841958861,0.000457975786440259,"Mzimba","208",49601
"4",4,49597.8832321641,1.25287815289581,0.901682554178434,0.0255517199385265,0.000910582070803682,0.935708945393174,3.58814578663077e-05,0.0306848623159275,0.000971315052438914,"Mzimba","208",49601
"5",5,49597.0557907373,1.54336993515436,1.06249568664531,0.0338442730027222,0.00153555471316675,1.30288325218524,8.05609655364513e-05,0.0426798857747293,0.00167191226192276,"Mzimba","208",49601
"6",6,49596.0720985881,1.87187764001435,1.270507343056,0.0432975574259692,0.00232542421254678,1.73974213783993,0.000151309386899675,0.0569402617578302,0.00258153059066708,"Mzimba","208",49601
"7",7,49594.8924309507,2.25926183960228,1.52651856211969,0.0543167811005409,0.00330158345074501,2.26391569773594,0.000254585324836426,0.0740420257154405,0.00373249475639764,"Mzimba","208",49601
"8",8,49593.4737728758,2.72257744793899,1.83692781283587,0.0673051202250134,0.00449326694811243,2.89452569251824,0.000397783684966995,0.0946089975608203,0.00516655590208718,"Mzimba","208",49601
"9",9,49591.7661864959,3.27925613714867,2.2115287189079,0.0827132357007636,0.0059376655333132,3.65378822281357,0.000589523990665406,0.119365483028234,0.00693549426792073,"Mzimba","208",49601
"10",10,49589.7102656221,3.94908672442218,2.66291613698816,0.101068374885544,0.00768088954153748,4.56814229237448,0.000839959675645378,0.14917323227898,0.00910260589836387,"Mzimba","208",49601
"11",11,49587.2347680009,4.75542981081381,3.20656020943003,0.122997723750672,0.00977945927501967,5.66930366197682,0.00116113383990134,0.185065850964643,0.0117447952554451,"Mzimba","208",49601
"12",12,49584.2540429224,5.72622179133653,3.86120141969921,0.149251889658951,0.0123022335520192,6.99541234565214,0.00156739767727625,0.228286217686682,0.0149552119985418,"Mzimba","208",49601
"13",13,49580.6650367411,6.89501198193751,4.64944092595642,0.180731439312975,0.0153327934283421,8.59237020926421,0.00207590897518154,0.280330078333603,0.0188464784668895,"Mzimba","208",49601
"14",14,49576.3437461887,8.30213595209577,5.59849326677474,0.218517995463135,0.0189723323159309,10.5154270386726,0.00270722601475392,0.342997728703723,0.0235545850340084,"Mzimba","208",49601
"15",15,49571.1409498398,9.99610603133626,6.74111175938359,0.263911540932625,0.0233431692809634,12.8310916363601,0.00348602290561568,0.418456284009286,0.0292436141819371,"Mzimba","208",49601
"16",16,49564.877086481,12.0352512356021,8.11671348284862,0.318475331488586,0.0285930117757077,15.6194385050881,0.00444195217018851,0.509314834924569,0.0361114632439228,"Mzimba","208",49601
"17",17,49558.5090299856,13.5072726526379,9.60467149342662,0.383397286483979,0.0348957498237317,18.9551222202612,0.00561061176770888,0.617998685263323,0.0443922753751822,"Mzimba","208",49601
"18",18,49551.0552563433,15.4119977568481,11.1640272473921,0.458134870179556,0.0424195500126644,22.8611301629396,0.00703406927920573,0.745230307322879,0.0543254207815355,"Mzimba","208",49601
"19",19,49542.4244165373,17.6890298408075,12.8973581102042,0.543020844283155,0.0513170529622315,27.386097379361,0.00876023511353259,0.892577684004388,0.0661446332755183,"Mzimba","208",49601
"20",20,49532.4681960498,20.3438059619594,14.8677897592041,0.639261019062128,0.0617505121477851,32.6083539254337,0.0108427724120854,1.06258410604125,0.0801029966045699,"Mzimba","208",49601
"21",21,49520.9986889079,23.4126585872494,17.1258207299879,0.748557250061863,0.0739061517007139,38.6270266258349,0.0133417472980263,1.25847286232796,0.0964884028637524,"Mzimba","208",49601
"22",22,49507.7929524803,26.949377091575,19.7205956473545,0.872978831158625,0.0880023111013626,45.5597689629625,0.0163246755242765,1.484071037724,0.115633468745823,"Mzimba","208",49601
"23",23,49492.5920606266,31.0205204820153,22.7049703424296,1.01493704144787,0.104295497855184,53.5433481890097,0.0198678206470974,1.74382765882221,0.137923785506931,"Mzimba","208",49601
"24",24,49475.0975459711,35.7043358138258,26.1381646927278,1.17720475473063,0.123086096093905,62.7356049603172,0.0240577111671649,2.04287704262271,0.16380619548187,"Mzimba","208",49601
"25",25,49454.9663785486,41.0912308703586,30.087515016067,1.36295804063174,0.144724443219935,73.3182002123634,0.0289928687740007,2.38712797015755,0.193797793956263,"Mzimba","208",49601
"26",26,49431.8048043296,47.2850007502119,34.6299654533878,1.57583176857644,0.169617726042554,85.4999941777296,0.0347857944280183,2.78337350011386,0.228496186946662,"Mzimba","208",49601
"27",27,49405.1614225977,54.4044130033126,39.853513387922,1.81998367032243,0.198237632683854,99.5208645465399,0.0415651615024184,3.23941508719442,0.26859085522006,"Mzimba","208",49601
"28",28,49374.519000206,62.5851522400888,45.8588128424499,2.10017090577731,0.231129460738816,115.656255935786,0.0494784091769968,3.76421047991185,0.314876652034204,"Mzimba","208",49601
"29",29,49339.2854732508,71.9819695860911,52.7608767360855,2.42183477188404,0.268922276789831,134.222228759807,0.0586946185583679,4.36803784655272,0.368268830775296,"Mzimba","208",49601
"30",30,49298.7838003242,82.7710655813725,60.6909721241785,2.79119667299146,0.31234059052791,155.581216897706,0.0694078089974845,5.06268292556337,0.429820298428633,"Mzimba","208",49601
"31",31,49252.2406831313,95.1526714971412,69.798709126238,3.21536534939701,0.362217610787028,180.148512603822,0.0818406812962288,5.86164979149759,0.500741207367142,"Mzimba","208",49601
"32",32,49198.7734402455,109.353969755017,80.2544377370169,3.70246255258011,0.41951102000462,208.399929601392,0.0962490885018026,6.78040988510263,0.582422297081706,"Mzimba","208",49601
"33",33,49137.3768599729,125.631926857947,92.2515654589878,4.26175030909438,0.485319281078412,240.879651436779,0.112926683226732,7.83665702464941,0.676459067095212,"Mzimba","208",49601
"34",34,49066.9077442331,144.276430262048,106.009290081066,4.90378182068832,0.560901341661674,278.209641677914,0.132210583548121,9.05061311918822,0.784681071362988,"Mzimba","208",49601
"35",35,48986.0685266671,165.613350054417,121.775458929755,5.6405632195035,0.647698429472751,321.099914992027,0.154487707681789,10.4453617694927,0.909184435656388,"Mzimba","208",49601
"36",36,48893.3898279138,190.007649314212,139.829376770536,6.48572972776142,0.74735820461023,370.35985616463,0.180201904434874,12.0472158478375,1.05236807888721,"Mzimba","208",49601
"37",37,48787.2120466548,217.866153393704,160.484708441687,7.45473528191866,0.861761911102418,426.910732194455,0.209862122324708,13.8861236832149,1.21697469171369,"Mzimba","208",49601
"38",38,48665.6666527816,249.639733273156,184.092343638223,8.56504959251463,0.993054094015481,491.799115102953,0.244051517512789,15.9961046381917,1.40613586974435,"Mzimba","208",49601
"39",39,48526.6572604685,285.824971040235,211.042782629706,9.83636723381635,1.14367528710138,566.211505539906,0.283437800767745,18.415723497125,1.62342231446288,"Mzimba","208",49601
"40",40,48367.8417462897,326.964334452448,241.768236828448,11.2908142466193,1.3163975186383,651.489685860526,0.328784803641435,21.188588166729,1.87289891598672,"Mzimba","208",49601
"41",41,48186.6160879368,373.64486150105,276.743754881137,12.9531520325811,1.51436243624327,749.146815760014,0.3809654521598,24.3638710988907,2.15918483715817,"Mzimba","208",49601
"42",42,47980.101649638,426.494467300835,316.487187618821,14.8509621441103,1.74112133106198,860.883635884633,0.44097608252799,27.9968336509916,2.4875177685071,"Mzimba","208",49601
"43",43,47745.1375289431,486.175012583073,361.557552618329,17.0148001638495,2.00067694297813,988.604476381925,0.509952366692571,32.1493433481226,2.8638226890785,"Mzimba","208",49601
"44",44,47478.2803122618,553.371400118019,412.550874154539,19.478300674024,2.29752607687751,1134.43239973976,0.589186974955925,36.8903620592115,3.29478437845049,"Mzimba","208",49601
"45",45,47175.8137193676,628.776152306894,470.093388992365,22.278203474131,2.63669941103058,1300.72168850059,0.680147947380901,42.2963469226727,3.78791832056972,"Mzimba","208",49601
"46",46,46833.7708445578,713.066741544955,534.830992645903,25.4542916167034,3.02380291137147,1490.06882641671,0.78450030650616,48.4516005702172,4.35164869972811,"Mzimba","208",49601
"47",47,46609.7239027691,671.868521990967,583.844890495147,28.9512235766193,3.46444980814508,1702.24289061077,0.904120749228993,55.3472328615253,4.99476524470144,"Mzimba","208",49601
"48",48,46372.7662883608,654.284045917491,608.561502997512,32.4418906911891,3.95906881002033,1927.94618331534,1.0410199076094,62.6763857403262,5.72109986144314,"Mzimba","208",49601
"49",49,46129.8247306996,647.159713286111,621.775616365147,35.7316580035486,4.50164917338229,2160.80953990088,1.19709257124634,70.2296078546036,6.52784892858914,"Mzimba","208",49601
"50",50,45884.2121994956,644.467799481348,629.352839293965,38.7503735737248,5.08371350023525,2397.75911804487,1.37395661019846,77.9064182249114,7.40927345617961,"Mzimba","208",49601
"51",51,45637.5885410634,643.443642062522,633.982362787077,41.4827101180022,5.69641126567613,2637.23342675058,1.57290595274444,85.6562910096708,8.35871302325537,"Mzimba","208",49601
"52",52,45390.8561168106,642.818768508982,636.896490717194,43.9364982620181,6.33138410894107,2878.36582634945,1.79491524282643,93.4516032524775,9.36945895209667,"Mzimba","208",49601
"53",53,45144.5688828292,642.01189773594,638.659742324317,46.1284317351204,6.98107987682076,3120.60930060826,2.04066489030942,101.275223785812,10.4351107517257,"Mzimba","208",49601
"54",54,44899.1189046552,640.758506835333,639.53103947482,48.0777248276042,7.63882363115174,3363.56442794713,2.31057262869117,109.114828226036,11.5497005400005,"Mzimba","208",49601
"55",55,44654.8211855986,638.94100001502,639.630161502108,49.803394388212,8.2987862312539,3606.90064671798,2.60482554678661,116.96030145909,12.707715842905,"Mzimba","208",49601
"56",56,44411.9518127901,636.511131411555,639.013930348334,51.3231903946322,8.95591432000554,3850.32061075859,2.92340997672056,124.802565552449,13.9040801690621,"Mzimba","208",49601
