"","time","S","E","I","H","C","R","D","inci","hosp","crits","lvl2","lvl3","lvl4","ID","POP"
"1",1,1592.923692,0,1,0,0,0,0,0,0,0,"Malawi","Mangochi","TA Nankumba and Lake Malawi National Park","15",1593.923692
"2",2,1592.18687870826,0.60718764445436,0.794422733154727,0.00895048129027617,0.000105691306843314,0.326145393277952,1.34826008102334e-06,0.73681329174424,0.00954439380677188,0.000107977088224252,"Malawi","Mangochi","TA Nankumba and Lake Malawi National Park","15",1593.923692
"3",3,1591.52314255648,0.964466177505272,0.798790024393779,0.0159851315590937,0.000376246896325519,0.620922068781416,9.79438241047408e-06,1.4005494435183,0.018145957006674,0.000392851865401402,"Malawi","Mangochi","TA Nankumba and Lake Malawi National Park","15",1593.923692
"4",4,1590.81022276525,1.25065682666107,0.900903221751054,0.0228064531195512,0.000781023173109354,0.938290981718634,3.0728327923304e-05,2.11346923475135,0.0273889029409552,0.000833118641055799,"Malawi","Mangochi","TA Nankumba and Lake Malawi National Park","15",1593.923692
"5",5,1589.98548680624,1.53957726777179,1.0610076580854,0.0302000157194777,0.00131689500994513,1.3060343713774,6.89857990735394e-05,2.93820519376309,0.0380867052834335,0.00143385052712672,"Malawi","Mangochi","TA Nankumba and Lake Malawi National Park","15",1593.923692
"6",6,1589.00613324295,1.86564101007502,1.26789666194181,0.0386218730687837,0.00199392583043636,1.74327573060209,0.000129555533420238,3.91755875705156,0.0507972904683357,0.00221356863545407,"Malawi","Mangochi","TA Nankumba and Lake Malawi National Park","15",1593.923692
"7",7,1587.83329517688,2.24926616685505,1.52215407894137,0.0484294411454715,0.00283026254925757,2.2674989190842,0.000217954546914883,5.09039682312227,0.0660293355139326,0.00319977318911166,"Malawi","Mangochi","TA Nankumba and Lake Malawi National Park","15",1593.923692
"8",8,1586.42522667801,2.70686090490917,1.82985671461655,0.0599760846886315,0.00385067175825889,2.89758045365824,0.000340492358984945,6.49846532198983,0.0843312669329057,0.00442792766420283,"Malawi","Mangochi","TA Nankumba and Lake Malawi National Park","15",1593.923692
"9",9,1584.73386294198,3.25490910629244,2.20032459453128,0.0736542831629221,0.005086584443073,3.65534997652852,0.000504513059647201,8.18982905801787,0.106336929945756,0.00594191389650157,"Malawi","Mangochi","TA Nankumba and Lake Malawi National Park","15",1593.923692
"10",10,1582.70255293248,3.9118133241349,2.64545753689931,0.0899200905789712,0.00657684370348749,4.56665261933698,0.000718652866289112,10.2211390675199,0.132796562763875,0.00779521645236694,"Malawi","Mangochi","TA Nankumba and Lake Malawi National Park","15",1593.923692
"11",11,1580.26409348015,4.69891240078283,3.17970798134279,0.109311770068515,0.00836886835998173,5.66230436536823,0.000993133928590277,12.6595985198509,0.164604571165937,0.0100525843393391,"Malawi","Mangochi","TA Nankumba and Lake Malawi National Park","15",1593.923692
